ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
36006074074,winawjw,,,Fairacre,en,,,Fairacre,en,Bath Road,en,,,adj,en,SW,E0055222,Maidenhead,,,,,,,0,U,487422,180912,-0.741393402,51.52037308,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002447,wingdjt,,,Fullbrook Close,en,,,Fullbrook Close,en,Ray Mill Road West,en,,,adj,en,W,E0055222,Maidenhead,,,,,,,0,U,489100,181956,-0.716951403,51.52949591,BCT,MKD,OTH,,,,65,2008-02-16T10:00:00,2015-01-21T14:19:54,1,rev,act
36006721721,windtpw,,,Bannard Road,en,,,Bannard Road,en,Altwood Road,en,,,nr,en,W,E0055222,Maidenhead,,,,,,,0,U,486197,180370,-0.759177037,51.51568889,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,1,rev,act
36006451451,windpgj,,,Ditton Road Cemetery,en,,,Montrose Avenue,en,Ditton Road,en,,,adj,en,NE,E0053882,Datchet,,,,,,,0,U,499714,177118,-0.565358068,51.48423651,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,2,rev,act
36006451452,windpgm,,,Ditton Road Cemetery,en,,,Montrose Avenue,en,Ditton Road,en,,,opp,en,SW,E0053882,Datchet,,,,,,,0,U,499714,177095,-0.565364556,51.48402977,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,2,rev,act
36006841841,winamdp,,,Touchen End,en,,,Long Lane Farm track,en,Hawthorn Hill Road,en,,,S-bound,en,S,E0043293,Paley Street,,,,,,,0,U,487633,176303,-0.739496442,51.47890881,BCT,HAR,TIP,,,,65,2004-10-01T00:00:00,2015-07-29T10:54:21,4,rev,del
36006841842,winamdt,,,Touchen End,en,,,Long Lane Farm track,en,Hawthorn Hill Road,en,,,N-bound,en,N,E0043293,Paley Street,,,,,,,0,U,487628,176319,-0.739564458,51.47905341,BCT,HAR,TIP,,,,65,2004-10-01T00:00:00,2015-07-29T10:54:51,4,rev,del
36006453453,windpgp,,,Penn Road,en,,,Penn Road,en,Horton Road,en,,,opp 206,en,SE,E0053882,Datchet,,,,,,,0,U,499735,176655,-0.565186343,51.48007106,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006453454,windpgt,,,Penn Road,en,,,Penn Road,en,Horton Road,en,,,o/s 212,en,NW,E0053882,Datchet,,,,,,,0,U,499737,176636,-0.565162912,51.47989992,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006842842,winamdw,,,Sheepcote Lane,en,,,Sheepcote Lane,en,A330,en,,,Opp,en,S,E0043293,Paley Street,,,,,,,0,U,487404,175729,-0.742934964,51.47378432,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2015-07-29T10:55:20,6,rev,del
36006842843,winamga,,,Sheepcote Lane,en,,,Sheepcote Lane,en,A330,en,,,Adj,en,N,E0043293,Paley Street,,,,,,,0,U,487391,175732,-0.743121351,51.47381329,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2015-07-29T10:55:52,5,rev,del
36006851852,winagwm,,,Forest Gate,en,,,Lime Avenue,en,Sheet Street Road,en,,,opp,en,NE,E0043318,Windsor Great Park,,,,,,,0,U,494544,172406,-0.641049377,51.44276726,BCT,CUS,OTH,,,,65,2004-08-25T00:00:00,2008-10-29T00:00:00,1,rev,act
36006858858,wingagm,,,High Standing Hill,en,,,Crown Estate Access Road,en,Winkfield Road,en,,,SW-bound,en,SW,E0043318,Windsor Great Park,,,,,,,0,U,493587,173825,-0.654440147,51.45568148,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2004-05-07T00:00:00,1,rev,act
36006843843,winamgd,,,Braywood Farm,en,,,Drift Road,en,Ascot Road,en,,,Adj,en,S,E0043293,Paley Street,,,,,,,0,U,487387,175309,-0.7432834,51.47001141,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2015-07-29T10:56:19,4,rev,del
36006843844,winamgj,,,Braywood Farm,en,,,Drift Road,en,Ascot Road,en,,,Opp,en,N,E0043293,Paley Street,,,,,,,0,U,487377,175312,-0.743426592,51.47003992,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2015-07-29T10:57:06,4,rev,del
36006858859,wingagp,,,High Standing Hill,en,,,Crown Estate Access Road,en,Winkfield Road,en,,,NE-bound,en,NE,E0043318,Windsor Great Park,,,,,,,0,U,493604,173869,-0.654183917,51.45607419,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2004-05-07T00:00:00,1,rev,act
36006862862,winagwt,,,Broadpool Cottages,en,,,Broadpool Cottages,en,Windsor Road,en,,,opp,en,SW,E0057282,Ascot,,,,,,,0,U,492510,170447,-0.670818021,51.42549299,BCT,CUS,OTH,,,,65,2004-08-25T00:00:00,2004-08-25T00:00:00,1,rev,act
36006844844,winamgm,,,Hawthorn Hill Golf Course,en,,,Golf Course,en,A330,en,,,opp,en,S,E0043293,Paley Street,,,,,,,0,U,487421,174446,-0.743007185,51.46224836,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2015-07-29T10:57:23,5,rev,del
36006844845,winamgp,,,Hawthorn Hill Golf Course,en,,,Golf Course,en,A330,en,,,adj,en,N,E0043293,Paley Street,,,,,,,0,U,487408,174441,-0.7431955,51.46220542,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2015-07-29T10:57:46,4,rev,del
36006002448,wingdmw,,,Clara Court,en,,,Penyston Road,en,Courthouse Road,en,,,opp,en,S,E0055222,Maidenhead,,,,,,,0,U,487175,181017,-0.744926511,51.52135508,BCT,MKD,OTH,,,,65,2009-11-14T08:18:00,2009-11-14T00:00:00,1,rev,act
36006001464,wingjag,,,Australia Avenue,en,Australia Ave,en,Australia Ave,en,Cookham Road,en,,,adj,en,NW,E0055222,Maidenhead,,,,,,,0,U,488676,182016,-0.723046949,51.53010192,BCT,MKD,OTH,,,,65,2012-08-06T14:42:49,2012-08-08T08:44:17,1,rev,act
36006625625,windtgp,,,Coworth Close,en,,,Coworth Close,en,Bedford Lane,en,,,opp,en,W,E0057286,Sunningdale,,,,,,,0,U,495650,167512,-0.626459892,51.39858963,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,3,rev,act
36006757757,windwjp,,,Pococks Lane,en,,,Willowbrook,en,Slough Road,en,,,opp,en,N,E0053883,Eton,,,,,,,0,U,496970,178498,-0.604484409,51.49711765,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006747747,windwgt,,,Boulters Lock,en,,,Lock Avenue,en,A4094,en,,,opp,en,N,E0055222,Maidenhead,,,,,,,0,U,490265,182384,-0.700052127,51.53315844,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006754754,windwjd,,,Sheephouse Farm,en,,,Islet Road,en,Sheephouse Road,en,,,opp,en,S,E0055222,Maidenhead,,,,,,,0,U,489899,183209,-0.70511685,51.54063278,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,1,rev,act
36006396396,windpdp,,,Kingsbury Drive,en,,,Kingsbury Drive,en,Burfield Road,en,,,adj,en,SE,E0055224,Old Windsor,,,,,,,0,U,498446,173856,-0.58452077,51.45513705,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006759759,windwmg,,,Toby Carvery,en,,,St Peters Close,en,Church Road,en,,,nr,en,W,E0055224,Old Windsor,,,,,,,0,U,498397,174642,-0.585007319,51.46221074,BCT,MKD,OTH,,Service 43 only,en,65,2004-05-07T00:00:00,2008-03-24T00:00:00,1,rev,act
36006470471,windpmp,,,Feathers Lane,en,,,Feathers Lane,en,Wraysbury Road,en,,,W-bound,en,W,E0043278,Hythe End,,,,,,,1,U,501656,172673,-0.538676711,51.4439369,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006760760,windwmj,,,Staines Road,en,,,Mafeking Road,en,Staines Road,en,,,opp 112,en,SE,E0043278,Hythe End,,,,,,,0,U,501410,172851,-0.542164191,51.44558093,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006757758,windwjt,,,Pococks Lane,en,,,Pococks Lane,en,Slough Road,en,,,adj,en,S,E0053883,Eton,,,,,,,0,U,496978,178465,-0.60437826,51.49681965,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006758758,windwjw,,,Knights Place,en,,,Knights Place,en,St Leonards Road,en,,,Opp,en,NE,N0076684,Windsor,,,,,,,0,U,496312,175991,-0.614643318,51.47469495,BCT,MKD,TIP,,,,65,2004-05-07T00:00:00,2004-05-07T00:00:00,3,rev,act
36006002464,wingjam,,,Lancaster Road,en,Lancaster Road,en,No 9,en,Lancaster Road,en,,,adj,en,S,E0055222,Maidenhead,,,,,,,0,U,486615,181635,-0.752844073,51.5269965,BCT,MKD,OTH,,,,65,2012-12-12T14:51:42,2012-12-20T13:52:37,3,rev,act
36006001466,wingjat,,,St Pirans School,en,St Pirans Sch,en,Elton Drive,en,Gringer Hill,en,,,Opp,en,NW,E0055222,Maidenhead,,,,,,,0,U,487973,181962,-0.733192138,51.52972633,BCT,MKD,OTH,,,,65,2014-01-16T13:28:04,2014-01-16T13:28:04,0,new,act
36000002390,wingjgj,,,Peewit Gate,,,,Dukes Lane,,The Reading Road,,,,westbound,,W,E0043318,Windsor Great Park,,,,,,,,U,496144,172693,-0.617957142,51.44507808,BCT,MKD,OTH,,,,65,2014-10-22T14:11:20,2014-12-15T12:05:30,2,rev,del
36000002392,wingjga,,,Cumberland Lodge,,,,,,un-named road,,,,westbound,,W,E0043318,Windsor Great Park,,,,,,,,U,496658,171708,-0.610832064,51.43613661,BCT,MKD,OTH,,,,65,2014-10-22T13:56:57,2014-12-15T12:04:52,3,rev,del
36006758759,windwma,,,Stag Meadow,en,,,Bulkeley Avenue,en,St Leonards Road,en,,,opp,en,E,N0076684,Windsor,,,,,,,0,U,495793,175578,-0.62222564,51.47107054,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2015-04-13T15:32:14,2,rev,act
36006758760,windwmd,,,Stag Meadow,en,,,Bulkeley Avenue,en,St Leonards Road,en,,,Adj,en,W,N0076684,Windsor,,,,,,,0,U,495775,175568,-0.622487419,51.47098369,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2015-04-13T15:31:35,2,rev,act
36006001469,wingjdp,,,Haddon Road,en,Haddon Road,en,Altwood Road,en,Haddon Road,en,,,westbound,en,W,E0055222,Maidenhead,,,,,,,0,U,487164,180322,-0.745256684,51.51510922,BCT,MKD,OTH,,,,65,2014-01-16T13:54:02,2014-01-16T13:54:02,0,new,act
36006001470,wingjmw,,,Stafferton Way,,,,,,Stafferton Way,,,,e-bound,,E,E0055222,Maidenhead,,,,,,,,U,489109,180663,-0.717148313,51.51787149,BCT,MKD,OTH,,,,65,2016-05-03T16:47:21,2016-05-03T16:47:21,0,new,act
36006386386,wingjmt,,,Orchard Road,,,,,,A308,,,,Opp,,SE,E0055224,Old Windsor,,,,,,,,U,498855,174134,-0.578558629,51.45756474,BCT,MKD,OTH,,,,65,2015-01-15T13:16:53,2015-02-04T20:47:28,2,rev,act
36006002465,wingjap,,,Berks College of Agriculture Campus,en,BCoA Campus,en,Hall,en,private road,en,,,adj,en,E,E0043279,Knowl Hill,,,,,,,0,U,483470,181911,-0.798102772,51.52995059,BCT,MKD,OTH,,,,65,2014-01-16T13:25:14,2014-01-16T13:25:14,0,new,act
36006002376,winagdm,,,Great Round Wood,en,,,Mare Lane,en,Drift Road,en,,,adj jct Mare Lane,en,W,E0053890,Waltham St Lawrence,,,,,,,0,U,485057,175152,-0.776857736,51.46895464,BCT,CUS,OTH,,,,65,2005-10-18T00:00:00,2007-11-09T00:00:00,1,del,del
36006001376,winadmj,,,Great Round Wood,en,,,Mare Lane,en,Drift Road,en,,,opp jct Mare Lane,en,E,E0053890,Waltham St Lawrence,,,,,,,0,U,485053,175170,-0.776910982,51.46911705,BCT,CUS,OTH,,,,65,2005-10-18T00:00:00,2007-11-09T00:00:00,1,del,del
36006736738,wingjma,,,Keats Lane,,,,,,Eton Wick Road,,,,Adj,,NW,E0053883,Eton,,,,,,,,U,496501,177856,-0.611413822,51.49142698,BCT,MKD,OTH,,,,65,2015-01-15T13:49:12,2015-01-15T14:19:49,1,rev,act
36000005390,,,,Peewit Gate,,,,,,The Redaing Road,,,,eastbound,,NE,E0043318,Windsor Great Park,,,,,,,,U,496144,172714,-0.617951444,51.44526684,BCT,MKD,OTH,,,,65,2014-12-15T11:51:24,2015-01-05T09:04:47,1,rev,act
36000005392,wingjgp,,,Cumberland Lodge,,,,,,Un-named Street,,,,Eastbound,,E,E0043318,Windsor Great Park,,,,,,,,U,496664,171722,-0.610741956,51.43626144,BCT,MKD,OTH,,,,65,2014-12-15T11:56:51,2014-12-15T11:56:51,0,new,act
36006456456,wingjmd,,,Horton Road,,,,,,HORTON ROAD,,,,E-bound,,SE,E0043303,Sunnymeads,,,,,,,,U,500164,176103,-0.559167088,51.4750336,BCT,MKD,OTH,,,,65,2015-01-15T13:56:40,2015-01-21T08:53:20,2,rev,act
36006456457,wingjmg,,,Horton Road,,,,,,HORTON ROAD,,,,W-bound,,NW,E0043303,Sunnymeads,,,,,,,,U,500126,176117,-0.559710087,51.47516616,BCT,MKD,OTH,,,,65,2015-01-15T13:59:34,2015-01-21T08:53:33,2,rev,act
36006001472,wingjpa,,,Stafferton Way,,,,,,Stafferton Way,,,,w-bound,,W,E0055222,Maidenhead,,,,,,,,U,489180,180677,-0.716121795,51.51798615,BCT,MKD,OTH,,,,65,2016-05-03T16:50:55,2016-05-03T16:50:55,0,new,act
36006002377,winagdp,,,Howe Lane Drift Road,en,,,Howe Lane,en,Drift Road,en,,,cross roads,en,W,E0043293,Paley Street,,,,,,,0,U,485944,175219,-0.76407484,51.46942309,BCT,CUS,OTH,,,,65,2005-10-18T00:00:00,2007-11-09T00:00:00,1,del,del
36000006390,wingjgt,,,Peewit Gate,,,,,,The Reading Road,,,,westbound,,SW,E0043318,Windsor Great Park,,,,,,,,U,496143,172693,-0.617971527,51.44507824,BCT,MKD,OTH,,,,65,2014-12-15T12:00:44,2015-01-05T09:05:01,1,rev,act
36000006392,wingjgw,,,Cumberland Lodge,,,,,,un-named street,,,,Westbound,,W,E0043318,Windsor Great Park,,,,,,,,U,496657,171707,-0.610846719,51.43612779,BCT,MKD,OTH,,,,65,2014-12-15T12:04:34,2014-12-15T12:04:34,0,new,act
36006466466,wingjmj,,,Noble Palace,,,,,,Welley Road,,,,Opp,,S,E0043303,Sunnymeads,,,,,,,,U,500396,175840,-0.55590239,51.47262852,BCT,MKD,OTH,,,,65,2015-01-15T14:05:55,2015-01-21T08:53:45,1,rev,act
36006466467,wingjmp,,,Noble Palace,,,,,,Welley Road,,,,Adj,,N,E0043303,Sunnymeads,,,,,,,,U,500405,175867,-0.55576519,51.47286961,BCT,MKD,OTH,,,,65,2015-01-15T14:07:31,2015-01-21T08:53:55,1,rev,act
36006001377,winadmp,,,Howe Lane Drift Road,en,,,Howe Lane,en,Drift Road,en,,,cross roads,en,E,E0043293,Paley Street,,,,,,,0,U,485964,175230,-0.763784304,51.46951894,BCT,CUS,OTH,,,,65,2005-10-18T00:00:00,2007-11-09T00:00:00,1,del,del
36006002466,wingjaw,,,Langton Close,en,Langton Cl,en,Belmont Park Road,en,Courthouse Road,en,,,adj,en,SW,E0055222,Maidenhead,,,,,,,0,U,487537,182015,-0.739462629,51.53027043,BCT,MKD,OTH,,,,65,2014-01-16T13:34:51,2014-01-16T13:34:51,0,new,act
36006184185,windatj,,,The Shaw,en,,,The Shaw,en,Whyteladyes Lane,en,,,nr,en,NW,E0043260,Cookham Rise,Cookham,,,,,,0,U,488082,184542,-0.730976376,51.55290148,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006186186,windatm,,,Hillcrest Avenue,en,,,Bridge Avenue,en,Whyteladyes Lane,en,,,nr,en,E,E0043260,Cookham Rise,Cookham,,,,,,0,U,488396,184452,-0.726471306,51.5520434,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006186187,windatp,,,Hillcrest Avenue,en,,,Hillcrest Avenue,en,Whyteladyes Lane,en,,,opp,en,W,E0043260,Cookham Rise,Cookham,,,,,,0,U,488369,184437,-0.726864384,51.55191279,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006188188,windatw,,,Southwood Gardens,en,,,Adj Jn Maidenhead Rd,en,Cannondown Road,en,,,adj,en,SW,E0043260,Cookham Rise,Cookham,,,,,,0,U,488334,184237,-0.727419208,51.55012043,BCT,MKD,OTH,,,,65,2002-11-28T00:00:00,2007-03-07T00:00:00,2,rev,act
36006190190,windawa,,,Cookham Rise Railway Station,en,,,Elizabeth Close,en,Station Hill,en,,,opp,en,E,E0043260,Cookham Rise,Cookham,,,,,,1,U,488791,185096,-0.720613415,51.55777046,BCT,MKD,TIP,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,1,rev,act
36006191192,windawd,,,Medical Centre,en,,,Coxborrow Close,en,Lower Road,en,,,o/s,en,E,E0043260,Cookham Rise,Cookham,,,,,,1,U,488414,185113,-0.726045797,51.55798242,BCT,MKD,OTH,,,,65,2005-10-18T00:00:00,2007-03-07T00:00:00,1,rev,act
36006193193,windawg,,,St Elizabeth's Church,en,,,New Road,en,Lower Road,en,,,o/s 11,en,NW,E0043260,Cookham Rise,Cookham,,,,,,0,U,488283,185136,-0.727929168,51.55820966,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,2,rev,act
36006193194,windawj,,,St Elizabeth's Church,en,,,New Road,en,Lower Road,en,,,o/s,en,SE,E0043260,Cookham Rise,Cookham,,,,,,0,U,488244,185168,-0.728483565,51.55850341,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002419,winagjt,,,Jolly Farmer PH,en,,,Kennel Lane,en,Church Road,en,,,opp,en,SW,E0043258,Cookham Dean,Cookham,,,,,,1,U,487113,185130,-0.744803287,51.55833739,BCT,CUS,OTH,,,,65,2004-05-25T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002420,winagjw,,,Chequers PH,en,,,Cookham Bottom,en,Dean Lane,en,,,o/s,en,E,E0043258,Cookham Dean,Cookham,,,,,,0,U,487183,185641,-0.743667253,51.56292008,BCT,CUS,TIP,,,,65,2004-05-25T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002446,wingapm,,,Lightlands Lane,en,,,Lightlands Lane,en,Maidenhead Road,en,,,nr,en,SW,E0043260,Cookham Rise,Cookham,,,,,,0,U,488632,184590,-0.72303369,51.55324693,BCT,CUS,OTH,,,,65,2006-07-14T00:00:00,2007-02-07T00:00:00,2,rev,act
36006750750,wingdgp,,,Cedar Drive,en,,,Adj Newgarth,en,Maidenhead Road,en,,,opp,en,N,E0043260,Cookham Rise,Cookham,,,,,,0,U,488891,185045,-0.719184212,51.55729629,BCT,MKD,OTH,,Not in Use,en,65,2004-06-03T00:00:00,2008-06-07T00:00:00,4,rev,act
36006002416,,,,Queen Street,en,,,Broadway,en,Queen Street,en,,,Taxi Rank,en,,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488872,180998,-0.720478678,51.52092016,TXR,,,,,,65,2004-05-24T00:00:00,2013-10-09T10:00:31,2,rev,act
36006004432,winajpa,,,Airfield,en,,,Foliejohn Way,en,Waltham Road,en,,,opp,en,S,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,485865,178477,-0.764420721,51.49872252,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-08-10T00:00:00,5,rev,act
36006753753,windwja,,,Sawyers Crescent,en,,,Heywood Court Close,en,Sawyers Crescent,en,,,o/s 50,en,W,E0043321,Woodlands Park,Maidenhead,,,,,,0,U,486301,178604,-0.758110262,51.49979786,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2015-01-22T12:53:43,2,rev,act
36006001467,wingjda,,,Linden Avenue,en,Linden Ave,en,garage,en,Linden Avenue,en,,,o/s 7,en,W,E0043271,Furze Platt,Maidenhead,,,,,,0,U,487690,182120,-0.737231451,51.53119059,BCT,MKD,OTH,,,,65,2014-01-16T13:37:55,2014-01-16T13:37:55,0,new,act
36006003011,wingjpt,,,Cannon Lane,,,,,,Cannon Lane,,,,,,S,E0043321,Woodlands Park,Maidenhead,,,,,,,U,486004,179709,-0.762118774,51.50977631,BCT,MKD,OTH,,,,65,2017-10-12T08:05:41,2017-10-12T08:05:41,0,new,act
36006110111,wingjtj,,,Switchback Road Shops,,,,,,Switchback Road North,,,,,,N,E0043271,Furze Platt,Maidenhead,,,,,,,U,488068,182933,-0.731580442,51.53844006,BCT,MKD,OTH,,,,65,2018-11-28T09:19:09,2018-11-28T09:19:09,0,new,act
36006002459,wingdtw,,,Cannon Hill Way,en,Cannon Hill Way,en,Canon Hill Way,en,Windsor Road,en,,,opp,en,NW,E0043245,Bray Wick,Maidenhead,,,,,,0,U,489718,178962,-0.708806039,51.50248465,BCT,MKD,OTH,,,,65,2012-02-27T13:28:43,2012-02-27T13:28:43,0,new,act
36006003005,wingjpm,,,Willow Drive,,,,,,Ascot Road (A330),,,,opp,,N,E0043245,Bray Wick,Maidenhead,,,,,,,U,489489,178844,-0.71213429,51.50146018,BCT,MKD,OTH,,,,65,2017-03-27T14:07:01,2017-09-27T08:24:08,1,rev,act
36006003006,wingjpj,,,Willow Drive,,,,,,Ascot Road (A330),,,,adj,,S,E0043245,Bray Wick,Maidenhead,,,,,,,U,489498,178853,-0.712002383,51.50153966,BCT,MKD,OTH,,,,65,2017-03-27T14:04:21,2017-09-27T08:23:58,1,rev,act
36006003014,wingjtg,,,Thurlby Way,,,,,,Thurlby Way,,,,adj,,W,E0053881,Cox Green,Maidenhead,,,,,,,U,487749,179161,-0.737116902,51.50458225,BCT,MKD,OTH,,,,65,2017-10-12T08:32:48,2017-10-12T08:32:48,0,new,act
36006003013,wingjta,,,Somersby Crescent,,,,,,Cadwell Drive,,,,adj,,SW,E0053881,Cox Green,Maidenhead,,,,,,,U,487995,179247,-0.733552069,51.50531712,BCT,MKD,OTH,,,,65,2017-10-12T08:27:51,2017-10-12T08:27:51,0,new,act
36006003012,wingjtd,,,Gainsborough Drive,,,,,,Cadwell Drive,,,,adj,,E,E0053881,Cox Green,Maidenhead,,,,,,,U,487845,179284,-0.735703513,51.50567303,BCT,MKD,OTH,,,,65,2017-10-12T08:30:40,2017-10-12T08:30:40,0,new,act
36006316316,windmap,,,Pierson Road,en,,,Pierson Road,en,Testwood Road,en,,,nr,en,SW,E0043262,Dedworth,Windsor,,,,,,0,U,493852,176766,-0.649847244,51.48207436,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006318318,windmat,,,Withey Close,en,,,Clifton Rise,en,Gallys Road,en,,,Opp,en,N,E0043262,Dedworth,Windsor,,,,,,0,U,493989,176864,-0.647848874,51.48293256,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2015-01-22T12:46:17,2,rev,act
36006243243,windgtp,,,Manor Farm Close,en,,,Tyrell Gardens,en,Clewer Hill Road,en,,,adj,en,NW,N0076682,Clewer,Windsor,,,,,,0,U,494697,175842,-0.637929651,51.47362789,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2015-04-13T15:22:07,2,rev,act
36006749749,windwgw,,,Clewer Village,en,,,Wells Close,en,Maidenhead Road,en,,,W-bound,en,NW,N0076682,Clewer,Windsor,,,,,,1,U,495354,177015,-0.628156696,51.48406168,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006755755,windwjg,,,York House,en,,,Victoria Barracks,en,Sheet Street,en,,,o/s,en,S,E0055226,Windsor Town Centre,Windsor,,,,,,0,U,496881,176478,-0.606319773,51.47897548,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2014-11-17T12:41:32,3,rev,act
36006318319,windmaw,,,Withey Close,en,,,Clifton Rise,en,Gallys Road,en,,,adj,en,S,E0043262,Dedworth,Windsor,,,,,,0,U,493998,176870,-0.647717708,51.482985,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2015-01-22T12:47:11,3,rev,act
36006001468,wingjdj,,,Lockets Close,en,Lockets Close,en,Lockets Close,en,Gallys Road,en,,,adj,en,S,E0043262,Dedworth,Windsor,,,,,,0,U,493969,176716,-0.648176142,51.48160551,BCT,MKD,OTH,,,,65,2014-01-16T13:48:45,2014-01-16T13:48:45,0,new,act
36006002467,wingjdg,,,Ruddlesway Roundabout,en,Ruddleway Rndbt,en,No 2d,en,Ruddleway,en,,,northbound,en,N,E0043262,Dedworth,Windsor,,,,,,0,U,493516,176813,-0.654672047,51.48255243,BCT,MKD,OTH,,,,65,2014-01-16T13:42:46,2014-01-16T13:42:46,0,new,act
36006002468,wingjdm,,,Lockets Close,en,Lockets Close,en,Marbeck Close,en,Gallys Road,en,,,opp,en,N,E0043262,Dedworth,Windsor,,,,,,0,U,493966,176732,-0.648215079,51.48174983,BCT,MKD,OTH,,,,65,2014-01-16T13:51:16,2014-01-16T13:51:16,0,new,act
36000001390,wingjgd,,,Peewit Gate,,,,Dukes Lane,,The Reading Road,,,,eastbound,,E,E0043318,Windsor Great Park,,,,,,,,U,496144,172714,-0.617951444,51.44526684,BCT,MKD,OTH,,,,65,2014-10-22T14:02:44,2014-12-15T12:07:05,2,rev,del
36000001392,wingjdw,,,Cumberland Lodge,,,,,,un-named road,,,,eastbound,,E,E0043318,Windsor Great Park,,,,,,,,U,496664,171723,-0.610741683,51.43627042,BCT,MKD,OTH,,,,65,2014-10-22T13:54:41,2014-12-15T12:06:26,2,rev,del
36006003002,wingjpg,,,Oakley Green Cemetrey,,,,,,Windsor Road (A308),,,,opp,,SE,E0043267,Fifield,,,,,,,,U,492679,177206,-0.666619097,51.48622273,BCT,MKD,OTH,,,,65,2017-03-27T13:58:22,2017-09-27T09:06:51,2,rev,act
36006003001,wingjpd,,,Oakley Green Cemetery,,,,,,Windsor Road (A308),,,,adj,,NW,E0043267,Fifield,,,,,,,,U,492714,177166,-0.666125661,51.48585743,BCT,MKD,OTH,,,,65,2017-03-27T13:56:35,2017-09-27T09:06:15,2,rev,act
36006002469,wingjdt,,,Clarefield Drive,en,Clarefield Dr,en,Waggon & Horses,en,Pinkneys Road,en,,,adj,en,S,E0055222,Maidenhead,,,,,,,0,U,486294,182034,-0.757372462,51.53063231,BCT,MKD,OTH,,,,65,2014-01-16T13:59:16,2014-01-16T13:59:16,0,new,act
